pixel_id,latitude,longitude,1981-01-01,1982-01-01,1983-01-01,1984-01-01,1985-01-01,1986-01-01,1987-01-01,1988-01-01,1989-01-01,1990-01-01,1991-01-01,1992-01-01,1993-01-01,1994-01-01,1995-01-01,1996-01-01,1997-01-01,1998-01-01,1999-01-01,2000-01-01,2001-01-01,2002-01-01,2003-01-01,2004-01-01,2005-01-01,2006-01-01,2007-01-01,2008-01-01,2009-01-01,2010-01-01,2011-01-01,2012-01-01,2013-01-01,2014-01-01,2015-01-01,2016-01-01,2017-01-01,2018-01-01,2019-01-01,2020-01-01,2021-01-01,2022-01-01,2023-01-01,2024-01-01,2025-01-01,2026-01-01
51,36.75,76.5,56.98732,53.855957,54.266434,63.840927,53.82292,49.437424,50.141342,61.3244,52.018196,62.120148,53.23552,58.32733,58.673462,59.324417,50.87326,58.50554,53.17662,56.80414,59.720627,52.192215,46.678364,47.942837,51.086273,55.551193,57.65892,65.03453,53.489395,69.51306,61.148666,50.840767,50.851456,63.18721,52.313812,52.099426,50.189144,46.558212,61.014893,49.937775,56.93077,59.033585,45.718544,58.473038,64.07741,43.824173,51.361374,55.931046
52,36.75,76.75,55.608414,51.027832,52.35237,61.440536,51.518234,46.46086,47.487045,58.465027,50.703743,60.225616,50.495285,56.491394,58.298462,57.48262,48.849823,56.765305,51.168808,53.47406,60.062424,51.00862,45.61391,48.403774,49.568695,52.60002,55.07103,63.22203,53.608536,68.75134,60.8889,47.53022,50.058487,61.29854,50.645844,49.96466,48.31219,45.1129,59.27661,48.586212,55.276474,57.326553,46.089638,56.885147,63.419205,41.380814,51.617233,54.89589
53,36.75,77.0,52.184586,45.555176,48.354324,56.122177,46.87175,42.39055,43.469467,53.32245,47.54554,53.87796,46.16716,51.278503,55.76526,53.367386,45.71701,54.427414,47.717636,47.175232,56.988205,47.78206,41.97524,46.673306,45.930023,48.59807,49.197983,56.731796,51.34291,63.015015,56.140854,42.252876,47.56044,55.31807,47.958344,45.536926,43.78094,41.835556,54.18091,45.158478,51.325302,53.20546,44.79081,52.939835,60.180923,38.67769,48.619186,50.095108
54,36.75,77.25,48.74904,42.08838,45.879715,52.24327,44.25261,39.689377,41.592514,49.67987,44.330696,48.450226,43.313644,46.346863,52.0094,50.43184,43.900604,51.696945,45.45201,43.341248,53.320236,45.129715,38.641254,44.415493,43.59018,45.594162,45.09056,50.74742,47.788223,56.860718,50.590073,40.352486,45.96669,51.116898,45.520844,42.28888,41.175472,40.0504,49.60669,42.54715,48.395615,49.26796,41.999794,50.02968,55.96022,37.755814,44.730515,45.813858
55,36.75,77.5,48.338882,41.25049,46.155106,51.151474,44.694016,38.693283,41.875717,49.408386,42.303352,47.754913,43.139816,45.415222,50.386353,50.302933,43.820526,49.8239,45.95787,43.169373,53.070236,45.272293,37.828754,44.306118,43.232758,45.39885,44.631577,48.77867,45.86049,54.438843,49.322495,40.883736,46.437393,50.26924,45.241547,42.159973,40.93719,40.853134,48.809814,41.845978,48.59288,48.1996,41.09745,50.01796,54.47194,37.8105,43.77739,45.280655
56,36.75,77.75,49.627945,40.90869,46.75276,50.725693,45.549484,38.587814,42.660873,50.01776,41.80921,48.76468,44.049973,46.50116,50.911743,50.853714,43.593964,50.003586,47.03795,43.552185,54.05461,46.32112,38.152973,45.73971,43.59604,46.578537,45.250717,48.376328,45.809708,54.141968,50.53929,41.020454,47.43544,50.116898,46.327484,42.85724,41.013363,41.714462,49.81958,41.900665,49.290146,49.359756,42.23417,50.615616,55.343033,38.55464,44.236374,46.093155
57,36.75,78.0,49.766617,40.62744,46.340652,51.006943,45.973312,38.83,42.9265,50.04901,42.60804,48.45804,44.632004,46.60077,51.71643,50.86934,43.613495,51.403976,47.530136,43.438904,53.788986,46.760574,38.416645,46.784634,44.176117,47.057053,44.949936,47.481796,47.120255,53.78064,51.53734,41.157173,49.027237,50.904007,47.220062,43.156067,41.132504,42.16954,49.604736,42.89676,48.753036,50.783585,43.77128,50.96132,55.223892,40.324173,44.22856,45.68495
58,36.75,78.25,47.040054,37.705566,44.32112,49.03038,43.711594,36.57219,40.336655,47.6994,40.29554,45.243195,42.88591,43.52069,49.536743,48.45137,42.269745,49.26335,45.51451,40.997498,50.705,44.93245,36.592426,44.841274,42.125336,45.03557,41.4597,44.18297,45.11635,50.065796,48.56273,39.14936,48.69716,49.81807,45.48178,40.5838,38.882504,41.18712,45.80591,42.1409,46.32335,48.41249,41.792763,48.697647,51.17897,39.824173,41.181686,42.37245
59,36.75,78.5,44.452164,34.48877,42.50862,45.51866,40.3405,33.64055,37.619858,44.218933,35.7389,41.65921,40.176926,40.362488,46.70862,45.216995,39.750214,45.38054,42.528183,37.69867,48.427658,42.778152,33.95766,42.38229,39.38315,42.666428,37.688217,40.573593,41.39955,46.102905,44.56273,36.301704,46.927628,47.177444,42.979828,37.51935,35.864925,39.233994,41.91333,39.506134,44.64171,44.86171,38.40409,45.740616,47.132095,37.632767,37.02739,39.26503
60,36.75,78.75,46.020523,36.787598,43.319168,47.23546,41.676437,35.706955,39.549545,44.562683,36.61976,41.88968,41.01677,41.805847,49.20276,46.029495,40.968964,47.40007,44.262558,38.89203,51.69719,44.80745,35.06313,44.128384,41.586273,44.057053,38.891342,41.34117,44.756973,48.534546,46.367416,37.74897,48.46669,49.18135,44.772797,40.10138,37.058285,40.32579,43.155518,40.269806,46.850693,47.31874,40.507607,48.027725,48.311783,39.001907,38.20317,40.886124
61,36.75,79.0,47.36818,38.60791,43.95198,50.151474,44.051437,38.61711,41.504623,46.189636,39.84046,42.52054,42.788254,42.846863,51.587524,47.591995,43.48654,51.148117,47.254745,41.16156,53.513596,46.87776,37.13735,45.671352,44.10971,45.62932,40.40306,42.00328,49.07338,50.50525,47.785385,39.77436,50.05458,51.870804,47.35678,42.68341,38.63055,42.546494,44.15747,42.531525,48.120224,49.84413,43.199013,50.297256,48.868423,41.121048,40.535202,41.95253
62,36.75,79.25,45.229507,35.410645,42.61995,48.22374,42.393234,37.113205,40.04564,44.683777,38.387337,40.688507,41.514816,39.91913,48.44104,45.898636,42.1174,49.845383,46.086777,39.72406,50.027267,45.030106,35.885395,43.390102,42.299164,44.059006,38.27806,38.59703,45.61635,46.184937,44.283432,38.788033,48.255753,49.958694,46.26303,40.03302,36.939144,42.034775,40.88794,41.60379,45.98741,46.428116,40.80253,47.683975,44.723892,39.80464,37.841843,38.743546
63,36.75,79.5,45.491226,35.79541,42.866043,48.36827,42.498703,36.90422,40.70189,44.23065,37.74476,41.104523,41.80974,39.628113,48.02112,45.947464,41.576385,49.87468,46.348495,40.341248,50.64055,45.297684,35.365864,43.423306,42.60971,44.639084,38.672592,37.919296,44.069473,45.126343,44.521713,40.100533,48.464737,50.44893,46.571625,40.30255,37.18719,42.409775,40.780518,41.324493,46.852646,46.301163,40.49003,48.44374,43.58522,39.79097,36.650436,38.411514
64,36.75,79.75,47.829117,39.068848,44.104324,51.270615,45.028,39.156174,42.805405,45.500183,40.072884,43.010773,44.27849,41.655457,51.110962,47.871292,43.556854,52.845383,48.698105,43.472107,53.9843,47.381668,36.789692,45.585415,45.0101,46.990646,41.30345,40.157578,47.131973,48.120483,47.342026,42.69233,50.158096,53.32393,48.741547,43.335754,39.126644,44.15587,43.552002,42.76004,49.446396,49.953506,42.818153,51.871475,45.677017,41.445267,38.648483,40.522842
65,36.75,80.0,46.38185,36.717285,42.84456,49.585068,43.713547,37.974533,41.41478,43.912292,38.84046,41.768585,43.38005,39.899597,49.25354,46.728714,42.38498,51.58757,46.805527,42.390076,51.33586,45.325027,35.904926,43.921352,43.262054,45.62932,40.086655,38.50328,44.876114,46.319702,45.492416,41.551704,48.255753,51.195023,47.270844,41.40216,38.015316,43.196884,41.88208,41.738556,47.809677,47.76796,41.130653,49.533585,43.800064,39.892532,37.136765,38.30995
66,36.75,80.25,45.24904,34.660645,42.15901,48.39952,42.50261,36.66594,40.67845,42.771667,37.41468,41.391632,42.483566,38.391785,47.30237,46.18184,41.04904,50.2946,45.467636,41.395935,49.607346,44.112137,34.96352,42.6069,42.344086,44.937912,39.117905,36.923203,42.215958,44.679077,44.980698,41.456,47.058487,49.80635,45.85678,40.22052,37.382504,42.745712,40.604736,41.01004,47.12413,45.672256,39.775185,47.96913,42.005142,38.94136,35.638718,36.749405
67,36.75,80.5,48.03029,38.590332,44.600418,52.522568,45.799484,39.59758,43.322983,45.13495,40.88343,44.69046,45.6613,40.741394,50.956665,48.95723,44.052948,54.210617,49.2899,45.483826,53.869064,47.3387,37.08852,45.39596,46.18393,48.195724,42.487045,39.92711,45.796036,48.653687,48.904526,44.977486,49.537003,54.095413,48.395844,44.091614,39.925472,45.3629,44.23169,43.21512,50.753036,50.338272,42.142372,52.160538,44.62233,41.814407,38.441452,39.868546
68,36.75,80.75,48.760757,40.42041,45.674637,54.25499,47.475266,41.333908,43.97142,45.857605,42.887337,46.200226,47.081223,41.508972,52.476196,49.756058,45.62326,55.941086,50.766464,47.770935,55.19133,48.13362,38.291645,46.161587,47.556976,48.94377,44.350327,41.575546,46.903458,50.610718,49.953354,46.108345,50.14833,55.71846,49.329437,45.16974,41.01141,46.29454,45.641846,44.043243,51.80577,52.650772,42.318153,52.90468,45.425064,42.95308,39.617233,40.731827
69,36.75,81.0,46.61818,37.693848,44.223465,52.208115,45.81511,39.82219,42.110092,44.013855,41.12171,44.924835,45.26677,39.528503,49.843384,48.308792,43.931854,53.5114,48.137558,46.196716,52.595627,45.887527,37.246723,43.73971,45.28354,46.678146,42.785873,39.829453,43.487442,48.42517,48.115463,44.590767,48.30458,52.991898,47.366547,42.829895,39.882504,45.245712,43.446533,43.054962,49.753036,49.93007,40.286903,49.445694,42.999283,41.47261,37.912155,38.419327
70,36.5,72.5,73.93263,74.69385,71.91878,72.41319,73.500656,66.87688,66.16478,72.513855,70.535774,80.57327,68.69841,78.90155,66.47424,64.82442,64.56271,63.509445,70.73131,80.84906,72.82024,68.32893,58.61977,58.95846,66.9476,76.79729,71.32298,76.37828,61.776505,75.87048,76.72679,73.52631,68.32411,72.28096,62.264984,70.37482,69.892265,62.93712,77.76489,64.78543,74.739365,76.414444,50.17948,74.28163,67.706314,65.82808,59.83989,66.893936
71,36.5,72.75,70.12599,71.25244,68.96565,69.3253,70.02019,61.275314,61.166733,68.78339,64.598274,76.07913,63.84294,75.411316,62.151978,61.521683,61.621307,60.913742,67.04576,76.183044,70.83391,65.87581,55.123676,54.866665,63.03354,73.064865,65.63158,73.12242,56.74916,72.327515,72.80882,69.16889,63.837784,67.921585,57.122406,65.86505,66.92742,59.241806,75.32349,60.179962,73.78233,73.11952,45.437294,71.09413,64.60475,61.152298,56.73442,64.050186
72,36.5,73.0,74.07521,76.26221,71.74495,73.15343,74.70378,64.53508,65.555405,72.92987,66.623665,81.41116,66.132,80.48358,65.6344,64.70137,64.93967,65.915695,71.02232,79.29047,75.16594,70.51839,57.115864,58.548306,65.92026,77.389084,69.30736,79.21031,60.26088,79.23767,78.89476,73.09663,66.544815,72.65401,60.516937,70.273254,71.73797,61.93907,80.747314,62.36551,77.557724,76.52968,49.693153,74.789444,69.757095,63.652298,61.248093,68.89784
73,36.5,73.25,79.54591,81.34619,75.43245,81.01866,80.313156,71.91594,73.29564,80.664246,74.52601,88.4014,72.114426,86.83319,72.78674,69.67207,69.43381,74.54265,76.75865,86.2182,77.900314,75.43831,61.445942,64.54831,71.20737,82.73674,79.17845,85.2982,68.44447,85.95447,84.422104,78.44428,70.97255,81.40596,69.13217,76.71661,75.83367,66.23595,85.721924,66.83035,79.18858,82.2914,56.499794,81.627335,76.88991,68.98628,66.31645,74.03261
74,36.5,73.5,77.29787,78.23486,73.83284,81.72179,78.455734,70.41789,71.74095,80.31073,74.10218,86.05374,70.95622,84.710144,72.41565,68.82832,68.09006,75.41765,74.63756,84.94672,75.86711,73.67464,60.8561,63.003384,70.205414,80.633224,78.77806,83.04234,68.43471,83.16736,80.34398,75.74897,69.56435,81.36885,69.19467,74.82013,73.33367,64.81798,83.56958,65.349884,77.06749,81.24843,54.857216,81.71132,75.28639,66.956985,64.83794,71.92714
75,36.5,73.75,73.92482,74.47119,71.4637,78.1046,75.5905,66.10149,66.71361,76.56073,68.22913,81.70218,66.84294,80.49725,68.78479,66.09395,65.12521,71.2321,70.86412,79.708435,74.955,70.20393,57.985004,59.173306,67.224945,77.57268,72.362045,80.70836,64.214005,80.958374,77.22679,71.59663,66.46669,76.28682,64.09506,70.99591,70.95086,62.577744,81.50708,61.742462,76.08507,77.1078,51.513466,77.121475,70.99928,62.312454,63.035202,69.69667
76,36.5,74.0,75.096695,76.742676,72.83089,79.68663,77.35808,68.27727,68.12572,78.53143,68.7096,83.76663,67.85271,82.40936,70.79065,68.36153,66.070526,72.5446,72.473495,80.91351,76.49602,70.65901,58.399067,60.767056,68.86948,79.24846,75.41478,84.32555,65.75502,85.43884,81.097885,72.65522,65.98427,77.958694,65.48178,72.73224,71.78094,63.83751,83.93091,61.918243,77.44835,77.79921,52.917763,77.027725,74.05983,62.587845,64.86528,72.39198
77,36.5,74.25,77.92873,81.029785,75.592606,86.1378,80.59245,72.65227,73.81712,83.88104,74.79749,88.64554,72.19841,88.06366,76.5426,74.853714,70.18576,79.191086,76.51256,86.31976,78.83586,74.21956,62.06899,65.208466,72.719086,83.06877,85.07689,89.331406,71.532364,89.88806,85.873276,76.25483,69.18544,86.652054,72.7767,77.25372,73.26922,65.9254,86.83911,65.40848,80.202255,82.27968,56.275185,83.00429,81.136,65.513626,67.7227,75.70839
78,36.5,74.5,79.09279,81.129395,75.72542,88.90538,80.77214,72.71867,75.74681,85.732605,77.35999,90.22952,74.16325,89.85272,78.3219,78.7834,71.738495,81.76726,77.74107,87.58734,79.97649,75.86214,64.37758,66.31979,73.6019,85.08635,87.70189,90.1068,73.72768,89.75525,86.00023,77.414986,72.62685,91.18526,76.056,78.45685,73.15008,66.30626,87.15161,67.693634,81.85069,84.02382,57.30448,87.34413,83.163345,66.613235,68.627,76.16347
79,36.5,74.75,77.36623,77.54736,73.69612,85.53819,77.82097,69.46477,71.99095,83.00995,73.66273,87.66507,71.813644,85.65741,74.93323,77.58418,68.88498,78.35124,75.53404,83.964294,78.30852,73.436356,62.820942,63.704556,71.39096,83.35588,82.96361,86.74156,71.13002,87.39978,82.76781,74.79389,71.36513,87.71065,72.29819,75.25958,70.70281,64.67735,85.41528,66.22879,80.43858,81.88515,55.23417,85.89491,79.913345,64.92964,67.10161,74.39003
80,36.5,75.0,75.86232,76.46533,73.51448,84.24327,76.793625,68.72649,69.617905,81.67401,70.61976,85.71976,70.13786,83.09686,73.775024,77.322464,67.81076,77.128586,74.69029,82.13031,77.0468,72.004715,61.555317,62.280727,70.25424,81.59807,81.62767,85.462265,70.333145,87.2865,82.67992,73.03608,69.206924,85.75362,69.86655,73.69318,69.32195,63.321884,84.534424,65.13309,79.526474,81.40077,54.913857,84.20546,78.77272,63.158157,67.02934,73.27089
81,36.5,75.25,77.73927,79.436035,75.618,88.94054,79.861984,72.69133,72.89525,85.52362,73.45179,88.78616,74.07732,86.954285,78.01135,81.48653,70.51779,81.015305,77.24693,85.55023,77.97649,74.20393,63.8268,64.03073,71.750336,84.09221,86.69408,89.63023,73.31166,90.77869,86.37523,75.69233,70.6581,89.665726,73.07944,76.792786,71.53094,64.41954,86.66528,67.994415,81.276474,84.61171,57.630653,85.8578,81.981705,64.5273,69.40434,74.999405
82,36.5,75.5,78.53615,80.44385,75.86214,91.65733,81.22917,75.09563,75.37962,88.36542,76.72523,92.249054,77.95232,89.50311,80.62463,84.123245,71.238495,82.87077,77.67857,87.921326,77.6718,74.50862,65.75258,65.3862,71.81088,85.34416,89.93822,92.59703,74.21596,93.16345,86.96312,77.821236,71.445206,91.40596,74.716156,78.40997,72.97234,65.134384,88.20239,70.707306,81.352646,85.93788,58.357216,85.990616,83.81764,65.91792,69.47075,76.661514
83,36.5,75.75,73.415054,74.79932,71.10823,85.62608,75.475266,69.87297,70.21556,82.93573,72.57874,86.94046,73.54802,82.985535,76.1969,79.42793,67.11545,77.484055,72.12584,81.38422,74.53899,69.19026,62.711567,62.71432,66.54721,78.42815,84.07103,86.65172,70.114395,88.55798,81.785385,72.82514,67.49989,84.59151,69.61655,73.22052,68.480156,61.51329,83.09302,67.78934,76.27843,80.471085,56.699013,80.115616,80.07741,61.30464,65.625046,73.22011
84,36.5,76.0,66.13771,65.88135,63.93245,75.69054,66.12956,60.970627,61.119858,73.33612,63.344368,75.21585,64.73357,72.02069,68.63245,70.85762,60.95529,69.14812,64.50084,70.07953,69.67375,62.166824,56.190083,56.823696,58.72885,68.37932,72.793686,75.612656,63.958145,79.39197,74.123276,63.41889,61.025284,73.70479,62.19467,64.69708,60.497738,55.355087,73.63989,60.40262,68.68077,71.49452,54.40995,71.45741,73.51686,53.44722,60.255905,66.2787
85,36.5,76.25,63.184586,61.654785,61.05745,71.83507,61.97136,56.917892,57.225327,69.34784,58.7389,70.02054,60.96599,66.6828,65.17346,67.09395,57.775604,65.753586,61.028183,65.53461,65.9843,59.25276,52.711567,53.224087,55.201508,64.36174,67.20384,70.83531,60.376114,75.2865,69.30492,59.022408,57.652237,69.114944,58.823578,60.460754,56.913754,52.316025,69.26294,55.806915,64.602646,67.02968,51.599403,67.48671,70.09694,50.257767,56.607468,62.987686
86,36.5,76.5,64.04787,62.100098,62.30745,73.70616,63.361984,57.52922,58.45189,70.4494,60.250618,72.41312,61.745285,67.33319,66.450806,68.591995,58.363495,66.97038,61.598495,67.06195,65.769455,59.79573,54.061176,54.31979,55.91635,64.814865,68.5222,73.04039,60.82338,77.20447,69.30882,59.91108,58.462784,71.26924,59.266937,60.915833,58.18719,52.964462,70.27661,56.611603,64.63585,67.601944,50.89042,68.28163,70.52858,50.79683,56.724655,63.788467
87,36.5,76.75,62.442398,58.365723,59.998856,70.80968,60.744797,54.86711,55.805405,67.351746,58.918587,69.893585,59.274582,64.59296,65.34729,66.44942,56.33615,65.08171,59.243027,63.472107,64.53117,57.2762,53.029926,54.03268,53.45932,61.46135,65.64134,70.92711,60.03627,75.11658,67.31859,56.508736,56.894424,68.5544,57.126312,57.941223,55.989925,51.196884,67.12427,55.49832,61.965927,65.04335,50.814247,65.471085,68.643814,48.33589,56.25786,61.136124
88,36.5,77.0,56.99318,50.641113,54.34456,62.794052,53.238937,48.455,48.922592,59.89276,52.88343,61.075226,52.993332,56.83319,59.618774,59.884964,50.6799,59.472336,52.948105,55.020935,59.386642,51.45198,47.479145,49.577602,47.594086,54.66252,57.141342,62.765,55.17885,67.58923,60.08812,49.358345,52.150284,59.76729,51.321625,50.76349,50.019222,46.097275,59.35083,49.992462,55.809677,58.275772,47.406044,58.621475,62.645767,43.675735,51.886765,54.225967
89,36.5,77.25,53.25099,47.678223,52.092606,58.94835,50.16667,45.21672,45.98314,56.37323,49.549446,56.305695,49.46599,52.78827,55.62268,57.17598,48.240448,56.11882,50.09459,51.378357,56.349533,48.928543,44.56313,46.810024,45.01596,51.89885,53.244858,58.138046,51.64955,63.04236,55.205307,47.239204,50.54091,55.17354,48.264984,47.415833,47.640316,44.011337,55.69458,47.113556,53.17491,54.728897,44.30253,55.5746,58.593033,41.605423,49.066452,50.511124
90,36.5,77.5,53.614273,49.053223,52.97151,58.991318,52.13542,45.605392,47.412827,57.33612,49.813118,57.512726,50.284348,54.610535,55.657837,58.5627,48.826385,55.51921,51.674667,52.827576,57.80461,50.116043,45.59438,47.61471,45.6976,53.658615,55.15306,58.516953,51.637833,62.83142,55.904526,48.563423,51.169815,54.98018,49.1185,48.22052,48.646175,45.4254,57.21216,47.799103,54.663193,55.553116,44.61503,56.33046,58.932877,41.388626,50.310593,51.542374
91,36.5,77.75,54.760757,49.205566,53.14534,58.106552,52.82878,45.568283,47.955795,57.74823,49.879524,58.831085,51.3488,55.905457,56.183228,58.57637,47.943573,55.304367,52.592636,53.39203,59.01555,50.553543,45.703754,48.36471,46.00815,54.56096,56.213608,58.32164,51.85463,62.891968,57.78734,47.90522,50.84755,54.18135,49.61264,48.443176,49.06805,45.864853,58.292236,47.81082,55.210068,56.78749,45.681435,56.246475,59.5735,41.220657,51.410202,52.360733
92,36.5,78.0,53.09474,46.84424,51.293777,56.044052,50.529953,43.632736,45.787827,55.963074,48.76429,56.3721,49.89177,52.88202,54.464478,56.058792,46.230682,53.782883,51.123886,50.82953,56.84758,48.510574,43.492817,47.31393,44.920258,52.291428,53.569077,55.556015,50.083145,60.58728,56.691635,45.528267,50.240128,52.60518,48.165375,46.804504,47.685238,44.87657,55.885986,46.70926,52.678818,56.076553,45.175575,54.113663,56.76686,40.86714,49.753952,50.022842
93,36.5,78.25,48.551773,42.027832,47.64534,51.772568,46.270187,39.412033,41.949936,52.01776,44.709602,50.692413,46.4113,47.567566,49.817993,51.912308,43.937714,48.802414,47.061386,45.790466,51.888596,44.397293,39.7311,44.390102,41.500336,48.0551,48.174545,50.819687,45.206192,54.98181,51.3264,41.74311,47.94716,49.09932,44.995453,42.197083,43.89813,42.997665,50.739502,43.81082,48.340927,51.801163,41.488075,49.566788,51.307877,38.849564,44.72856,45.300186
94,36.5,78.5,46.29982,38.631348,45.510574,48.503036,43.637375,36.41594,40.367905,48.77362,40.254524,47.1221,44.376144,45.155457,47.155884,49.2834,41.87912,45.095383,43.635605,42.401794,49.605392,42.580887,37.15688,42.792446,39.222992,45.84221,44.682358,47.431015,42.12416,51.757202,47.871323,39.014595,46.152237,46.71846,43.09897,38.517395,41.202816,41.347275,47.65161,40.8909,46.84288,48.402725,38.39823,46.87343,49.007095,37.417923,40.361374,42.74745
95,36.5,78.75,48.28029,39.12549,45.867996,50.28038,44.42839,37.72844,41.8347,48.683777,40.88929,46.456085,44.84099,45.673035,49.923462,49.75215,42.883026,47.716476,44.643417,42.351013,52.363205,45.06526,37.72524,44.95065,41.4476,46.94963,44.406967,46.62828,46.09291,53.56189,49.668198,39.1103,48.261612,49.41182,45.063812,40.167786,41.325863,41.90782,47.89966,41.787384,48.98741,50.226944,41.142372,49.016006,51.177017,39.181595,41.699265,43.913467
96,36.5,79.0,47.596695,37.00244,44.05745,49.801865,42.762375,37.525314,40.44017,47.19159,41.328743,42.42093,43.11638,42.68866,49.97229,47.992386,43.349823,48.984055,44.43248,39.532654,51.85344,44.29573,36.992817,45.091274,41.775726,45.658615,40.985092,42.825546,48.258926,50.727905,47.65648,36.897408,48.333878,49.51143,45.90561,39.79669,38.62469,41.698837,44.716064,41.97293,47.915146,49.332413,42.89628,47.93007,49.71022,38.95308,42.693405,42.12831
97,36.5,79.25,44.002945,33.080566,41.067215,45.54796,39.08464,34.3925,37.436264,43.65448,37.654915,37.399445,39.95427,38.053894,45.376587,44.291214,40.843964,45.7321,41.27037,34.99164,47.72844,40.215652,34.149067,41.806118,39.131195,42.219162,36.291733,37.157578,43.956192,43.32361,42.115463,34.102486,45.33583,45.4626,44.1185,35.87677,34.964535,39.827744,39.15747,39.008087,44.772568,44.010147,39.763466,43.351944,44.10475,36.11519,38.992233,37.331436
98,36.5,79.5,45.729507,36.29541,42.23323,47.809677,41.543625,36.124924,39.72728,44.36737,38.604134,38.567413,41.97966,39.253113,46.91565,45.58809,41.468964,47.583664,43.84459,37.56195,50.40422,42.772293,35.133442,42.811977,41.94565,44.11174,38.604233,37.74547,45.090958,43.975952,43.93187,38.077095,47.249893,47.99971,46.20053,38.661926,37.472347,41.503525,40.177002,39.95926,47.432724,45.86171,40.968544,46.29335,43.79225,37.92964,38.742233,38.169327
99,36.5,79.75,49.016617,40.385254,44.049637,52.31749,45.399094,39.843674,42.606186,46.34784,42.938118,40.6846,45.301926,41.772644,51.607056,48.03926,44.1174,52.116867,48.299667,42.196716,54.699142,47.21956,37.590473,45.759243,45.818695,47.50432,42.112045,40.448593,50.395645,48.64392,47.53734,42.28608,50.45497,52.929398,49.497406,43.310364,40.3493,44.239853,43.38794,42.793243,50.606552,50.771866,44.78495,51.21132,46.501236,40.806595,41.27739,40.99745
